idx,NomeEvento,NazioneEvento,LocalitaEvento,DataEvento
be490635f1cac71e735c83c7993e4999,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
7777a997da2b84082f0cbcb6d28434e3,TEDxMoosach,Germany,Munchen,18-12-17
626e07109977f110a09a071b4a6f4370,TEDxMoosach,Germany,Munchen,18-12-17
698df5ebfba8af4da5e31bde0217fbb4,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
625cd9b4da268938f3cec5c2de158eba,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
cb1ed4c310ed7aa95efb12866a7f5278,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
3d72fbcb5c88f621ca9ce018a32ba1a1,TEDxHKBU,China,Hong Kong,18-11-17
132f955ab090320567166edf9f18bb23,TEDxDeerPark,UnitedStates,NewYork,11-02-17
8ed04654361ebcb380dac4de86e0d3a8,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
acf9e49cc2bb8ae62579b2189184480f,TEDxYouth,Canada,Toronto,12-11-16
57ea49820166a2dded7b7597675e2045,TEDxTiburtinoLive,Italy,Roma,27-04-17
4b3494f935cdb1d3802cbec4712d0f61,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
72c13ac3e9983c2ddec7dbe3f6c16e76,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
ee7c146ad722c3fbb3339423b6c6533d,TEDxSheffieldHallamUniversity,United Kingdom,Sheffield,25-02-17
cb2ee33195c0e1e98fc32b7241d4314c,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
b8b241451d4d62b9176208d2629d0c24,TEDxBergamo,Italy,Bergamo,14-05-17
7b1963eb5201f99bf312ac72cd60010e,TEDxBergamo,Italy,Bergamo,14-05-17
a6181bc4744400882817453b0b46d37a,TEDxDeerPark,UnitedStates,NewYork,11-02-17
56f5988a52c6ad730220b757739d9904,TEDxMoosach,Germany,Munchen,18-12-17
33d9e71d9af913d1649cc0520e11ec7e,TEDxDeerPark,UnitedStates,NewYork,11-02-17
47ec64288d291cb63946ed309ad96ed3,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
1517ccf7f2c3f1c8a11f9db190a0af5f,TEDxBergamo,Italy,Bergamo,14-05-17
e2e2d2f9f707bae8005fc6bf87585d77,TEDxDelhiSalon,India,New delhi,13-9-17
bd961b5e02005baca5fd6189ee28b6a8,TEDxSheffieldHallamUniversity,United Kingdom,Sheffield,25-02-17
0e3660e07eef83368c11ec7704d98ed3,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
a2678e7b0ff6ca80a2c19fa14c2fe7db,TEDxDeerPark,UnitedStates,NewYork,11-02-17
eeae4c7f9809db8b90bdd94feed7f598,TEDxHKBU,China,Hong Kong,18-11-17
e8d762821e0d555f2bafb0166bfe1fe2,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
4c4dec683f67d0b1130147cc6683688e,TEDxHKBU,China,Hong Kong,18-11-17
dbe2734c6b40c4cf15b771ec5946d0df,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
9ea465c26bbd33fb352b82a01b4f38a1,TEDxYouth,Canada,Toronto,12-11-16
db95fdd81604dc6b5aa2aae7ef50aa75,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
a1f0fc1194105f5cf60cd8f7d1b5d79c,TEDxBergamo,Italy,Bergamo,14-05-17
f379ce973e8c1d39bff9a407d0b469cc,TEDxMoosach,Germany,Munchen,18-12-17
bd6f97ce59cdc376c0d52fa63a0cdc9f,TEDxBergamo,Italy,Bergamo,14-05-17
2f9b181f613328e52002e49f665000be,TEDxMoosach,Germany,Munchen,18-12-17
5a80789f6f84507e04daf23da6b828bd,TEDxYouth,Canada,Toronto,12-11-16
ee1712fad4d4ab2309364441d00a17bf,TEDxMoosach,Germany,Munchen,18-12-17
4a4ca2d5eabb0b7df24c7f645c83e76a,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
4fa3b72480a7150ceca8ed7c4b58d05e,TEDxMarseille,UnitedStates,Marseille,28-10-17
ef99ae269431561094e7e0c8f2a95e52,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
ea53e28afd19877a43f7308dedcfe860,TEDxBergamo,Italy,Bergamo,14-05-17
4d8f2cde82fb05343a6f72c42b7965c4,TEDxUniversityofMacau,China,Macao,21-01-17
e798c68a6f4da1d272c8ee1651d80d34,TEDxBergamo,Italy,Bergamo,14-05-17
d4be9a7ab124b0f41fc4fa7a2818eb13,TEDxMoosach,Germany,Munchen,18-12-17
00c099772dc7787c77eabc15e7bd57f6,TEDxMoosach,Germany,Munchen,18-12-17
e5d6f08bbe487c4a4f541da667cbf7e2,TEDxMarseille,UnitedStates,Marseille,28-10-17
1889c10de60afeeecbcda431bed0d6bd,TEDxBergamo,Italy,Bergamo,14-05-17
84c82ed03ddb22d4764654f807e31d24,TEDxMoosach,Germany,Munchen,18-12-17
78bbe516a2aa0d09ab3a164e10e84595,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
f5ddb6b60c1b9eb56661552cf4135549,TEDxMoosach,Germany,Munchen,18-12-17
b876d02f3e108f396bfd541ce78c7ae6,TEDxMarseille,UnitedStates,Marseille,28-10-17
0a6d041b5a246519acdd6135a500d14c,TEDxKreuzberg,Germany,Berlin,12-04-17
409d46c17e3c39e31d2f75712d25bddf,TEDxDelhiSalon,India,New delhi,13-9-17
6dfc7e9118b1d7f899db3bd18ede26f4,TEDxTiburtinoLive,Italy,Roma,27-04-17
07fe4e75aa04e5c1679508655851a714,TEDxDeerPark,UnitedStates,NewYork,11-02-17
bbd815d5632e65148b051ad9177fa643,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
afd88c348b4c76d73fb0432a3d117d04,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
9d36dedded2a684968dc88bfbcfedd94,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
3c0257ea7fc2cca1ee2e251c6eefb532,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
5c7b99a06dbaba652542adeb4bc2513e,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
6392023aae6b5dd647f9d56b8b407a10,TEDxKreuzberg,Germany,Berlin,12-04-17
7b7ee52b02b2369b1c6fd622046cde20,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
1daae22ee01b2710a94b336de0811b08,TEDxHKBU,China,Hong Kong,18-11-17
f2e6d85ffec14930d348b13d2a627dd3,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
25893b76bb88acee2c5ba79356ba3646,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
c49703c686dd07382fd962a1f813f23c,TEDxTiburtinoLive,Italy,Roma,27-04-17
4fc220182886829503d7ee26494c25b3,TEDxMoosach,Germany,Munchen,18-12-17
b0301869ef44a36a0b4848b29f018359,TEDxDelhiSalon,India,New delhi,13-9-17
8e87fc850aab3982d022e884cffb86d3,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
2d66eb60db44ebaebab93e9b30fcc007,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
d01208f63ebd4ea3f254a2593da83ac9,TEDxMoosach,Germany,Munchen,18-12-17
0c161f69c3509e11968afc1bd8e49d62,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
f245260940011ee4c30328816de33e00,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
59945ca82bf412c956fa94bd5b03e509,TEDxDeerPark,UnitedStates,NewYork,11-02-17
8d9bfe4935ed186edec0b91a3b933414,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
0c8aa1c6a840e5d7f6a965bc2b0c2b8b,TEDxYouth,Canada,Toronto,12-11-16
a1cdd7a7303c9b82f8f5b0a6cc40e297,TEDxHKBU,China,Hong Kong,18-11-17
0dd2d069759677768c823b113d5aea74,TEDxDeerPark,UnitedStates,NewYork,11-02-17
b7628bce5f09ff1d6a548563696c4f98,TEDxMarseille,UnitedStates,Marseille,28-10-17
72239345950796ca84fda3e81fda58f9,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
d6a1159b1b52439eb8989fa3a374aac2,TEDxYouth,Canada,Toronto,12-11-16
1cbe53b18b5f77f87e726ef0dcd9caf7,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
8e89a22310b374c34922f3359ee5b096,TEDxBergamo,Italy,Bergamo,14-05-17
4d0464439db4c6fd16c8ae64f9b08608,TEDxDeerPark,UnitedStates,NewYork,11-02-17
f807634aa9a1b4264f00b1f6fd38d43e,TEDxMarseille,UnitedStates,Marseille,28-10-17
a2dac941a1e49d6f5dad5e2a6c70a648,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
d92e927e72492d22487b7d106dcba78d,TEDxMoosach,Germany,Munchen,18-12-17
2130d855177bbeb72d295c8878bd5305,TEDxDeerPark,UnitedStates,NewYork,11-02-17
9bf2ac5ded7248ff970437a4bdcdbcc8,TEDxDeerPark,UnitedStates,NewYork,11-02-17
ad969fe77327e4df13d734403f24a792,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
1c48c7aaf14e27d85bfb2ffa12265e9f,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
017ee110210ef7de5c9e6eed4bb3aa57,TEDxDeerPark,UnitedStates,NewYork,11-02-17
996232c8f50a0251bcfa75d3da186661,TEDxDeerPark,UnitedStates,NewYork,11-02-17
70654f763a4f087262c97304209434f0,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
0800d43ec1ec63e82829cbbac7e8ab83,TEDxYouth,Canada,Toronto,12-11-16
e8fa0e59f33c9439ca3cd7e3d63ed296,TEDxHKBU,China,Hong Kong,18-11-17
08a28f7fc0662ecbcbae509eb4b16f3f,TEDxMoosach,Germany,Munchen,18-12-17
b21b28a7542be4639fe5fce6c190b68d,TEDxSheffieldHallamUniversity,United Kingdom,Sheffield,25-02-17
803d62181f07cbe68c4681e3c2cc235f,TEDxDeerPark,UnitedStates,NewYork,11-02-17
9f2cca125ea0b314f9d1fc99d4b30e8d,TEDxHKBU,China,Hong Kong,18-11-17
7198e9ea4365bb078c8b3d5251652dd5,TEDxTiburtinoLive,Italy,Roma,27-04-17
727789c61e70d66a8aafef489dcf1acd,TEDxTiburtinoLive,Italy,Roma,27-04-17
8235900e233398cdad5fd23691347b09,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
2f018240eb8a2da430922ad3b5d92604,TEDxMoosach,Germany,Munchen,18-12-17
23f77eb2f0d2c81a19df5d961fec150b,TEDxMarseille,UnitedStates,Marseille,28-10-17
71787be17668a0c4d036c5094c1b029b,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
2e51fe36c563043629fcf34d31d3ec26,TEDxYouth,Canada,Toronto,12-11-16
9e5d3db634cc659fc8c9f2330b0603e9,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
7d700aca9d0dfc8e37a7116a13cc717b,TEDxUniversityofMacau,China,Macao,21-01-17
149975e041f0f710d458b55f61ae3735,TEDxYouth,Canada,Toronto,12-11-16
71785ec5d010368ae549900ceef7318e,TEDxDeerPark,UnitedStates,NewYork,11-02-17
b4dc666fbfdbe835c62a0f8315af0f4e,TEDxYouth,Canada,Toronto,12-11-16
691aabe1da1d11df8a7402a3cc54abab,TEDxTiburtinoLive,Italy,Roma,27-04-17
618d521409c28f4b857c9127759c9550,TEDxMoosach,Germany,Munchen,18-12-17
",Posted Dec 2014,https://www.ted",TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
eba02c01cfe8e2705b208775be7f1fbf,TEDxHKBU,China,Hong Kong,18-11-17
518da6c26e512db3dc76bdb91f5eb8bf,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
7da987a22ea6f2929fbff75a4c249b23,TEDxDelhiSalon,India,New delhi,13-9-17
1831f033c0c3539f78fbddc6a6b9297c,TEDxMoosach,Germany,Munchen,18-12-17
646046291449095931a09fe7eef13ad1,TEDxDelhiSalon,India,New delhi,13-9-17
894c6c038695951b55e17eed858d86f2,TEDxMoosach,Germany,Munchen,18-12-17
3cdb2046be25aba20c6ea6f8f6129f73,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
de27af04ca97772e6d8f05cce33fbf09,TEDxMarseille,UnitedStates,Marseille,28-10-17
826e92303fcd76bad9fc29a63959dd3e,TEDxBergamo,Italy,Bergamo,14-05-17
dac63f75b0fc5312be9f27fdd77c7ad3,TEDxTiburtinoLive,Italy,Roma,27-04-17
792215354a52c139c9cf003df1f9cd16,TEDxUniversityofMacau,China,Macao,21-01-17
41ab0cab818f93559d68064566d38d8a,TEDxHKBU,China,Hong Kong,18-11-17
e991f231ff01000a849ae51ea743a395,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
7c1117bc57762c5ea577898b414e0e7d,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
023ba7ca63eb4c41822c36894a7da5ad,TEDxMoosach,Germany,Munchen,18-12-17
09401adc1b765b48891da054ef40f0cf,TEDxTiburtinoLive,Italy,Roma,27-04-17
9dea46a4b070a565555aa6eaddb65129,TEDxBergamo,Italy,Bergamo,14-05-17
7970d4402a0f700333b586d4537983f8,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
19067afb658453250fc5321d6db1ad14,TEDxHKBU,China,Hong Kong,18-11-17
d5fa75bfc4121a4614f8d51d30f13cd8,TEDxDeerPark,UnitedStates,NewYork,11-02-17
703016dda1cf5062c42b9824da18cefa,TEDxMoosach,Germany,Munchen,18-12-17
267958f897f1255127fd79f5041274fe,TEDxBergamo,Italy,Bergamo,14-05-17
e35359c30a5591f155eb28f3e3e91401,TEDxDelhiSalon,India,New delhi,13-9-17
6e68bba1ceb70cef8292456e059d340f,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
2afdd5d4368dba5e80a66f8d78de38ec,TEDxKreuzberg,Germany,Berlin,12-04-17
dfb1d61f24b365f9408b2ff0efc25722,TEDxDelhiSalon,India,New delhi,13-9-17
74af43f6629a22a7b75272195f078756,TEDxKreuzberg,Germany,Berlin,12-04-17
8249c0a7105cec21029c943206ebb681,TEDxYouth,Canada,Toronto,12-11-16
c645eacf579c3a356df09887ddeadfa0,TEDxDelhiSalon,India,New delhi,13-9-17
538b40f088e40d1f37cff7b13529f0c1,TEDxMoosach,Germany,Munchen,18-12-17
07f09543127e1065edfd104ea4c6e99b,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
d956af593b20ed5e87f33112389f8bbf,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
c6db5e04992368e5ee797602106a4e67,TEDxDeerPark,UnitedStates,NewYork,11-02-17
0b70c55f3c58a42d2252dca032898de5,TEDxHKBU,China,Hong Kong,18-11-17
affaa9f355abf3216f4eaf9f3bc46894,TEDxMarseille,UnitedStates,Marseille,28-10-17
ce17911c1a22a41a453ca8173eda223a,TEDxTiburtinoLive,Italy,Roma,27-04-17
61b852e8727f2e64131a3e0a4e36529b,TEDxYouth,Canada,Toronto,12-11-16
137c2e63e38bfb7353034719a3fbf749,TEDxHKBU,China,Hong Kong,18-11-17
5e3cf6e6401d8a113d708e0684e0a64d,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
2ef7c1175d204dbabe291a5b95d84e53,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
7ee90d189b02a227fca150af33f63720,TEDxDelhiSalon,India,New delhi,13-9-17
dff6dc12b5d776ab5b3fa91eef96c160,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
e61af59c6bab3a073289aa38143c6c46,TEDxMoosach,Germany,Munchen,18-12-17
71b18321c42263cc2d2cecb1eb842982,TEDxMoosach,Germany,Munchen,18-12-17
f1793eb6ca80a15d269616545265433d,TEDxTiburtinoLive,Italy,Roma,27-04-17
935da9fd0243a719fc51b2c38b3f33fb,TEDxMarseille,UnitedStates,Marseille,28-10-17
c9fac42970890656074b668c297883cb,TEDxBergamo,Italy,Bergamo,14-05-17
bbfd4386a6cc14350640ab7602326be5,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
6cbdaab0140b8ff0395b94eb54164f08,TEDxMoosach,Germany,Munchen,18-12-17
fbb7f6dfce3a895557eb3e39499c6e8d,TEDxTiburtinoLive,Italy,Roma,27-04-17
09633181117e8990eb5d2ddeba89e0f7,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
1f31cbf3286faa21d70bc05a6d727ff6,TEDxDeerPark,UnitedStates,NewYork,11-02-17
5f3f88e85585368ed72da7da1663cc62,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
9eda3a47e5b4c6e67674c668ab2e3163,TEDxHKBU,China,Hong Kong,18-11-17
2d9dea51ef3e91d928d25120e2cbc4fd,TEDxHKBU,China,Hong Kong,18-11-17
65a0c39a43f504f82c9de81436184cfb,TEDxUniversityofMacau,China,Macao,21-01-17
8f060e7c6a869f31c30d4c4e2685114e,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
57f4bf426fd177fefac53fe7ec28c333,TEDxMoosach,Germany,Munchen,18-12-17
a4b8c510835444da1ba54595f49e194f,TEDxDeerPark,UnitedStates,NewYork,11-02-17
990fdacaa1c82f55c730415f4b56cda4,TEDxMoosach,Germany,Munchen,18-12-17
c9cb4ad4ce80669f4f6fbc6ffc67c04f,TEDxBergamo,Italy,Bergamo,14-05-17
dd41d6a74af78e62fb8cc182b07dafd7,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
40cc03d1ffe0ba2d3c1d3a98ef461b13,TEDxBergamo,Italy,Bergamo,14-05-17
0c6cf1e7346ed0ba860ef452f4b988e0,TEDxDeerPark,UnitedStates,NewYork,11-02-17
ca1e77b46275402df851bb68c478e0bf,TEDxBergamo,Italy,Bergamo,14-05-17
509acf3b42cedf658d0d5d9894dc50e3,TEDxDeerPark,UnitedStates,NewYork,11-02-17
b4f6e5fe666cae0e1f73f3b020531568,TEDxTiburtinoLive,Italy,Roma,27-04-17
170e8b49adad7f72030adaf4ede18a4d,TEDxMoosach,Germany,Munchen,18-12-17
408de2b2fb2ea3d139aa781753e746ed,TEDxTiburtinoLive,Italy,Roma,27-04-17
4b894978030d3575dff092a75c274a54,TEDxUniversityofMacau,China,Macao,21-01-17
676f301c270d74e9525b0a8e14c20f79,TEDxBergamo,Italy,Bergamo,14-05-17
b0cf9417e9ba2187da7c709e2959a447,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
4e2ffa0baca9614a7b4529165852efc7,TEDxDeerPark,UnitedStates,NewYork,11-02-17
3f177f533232b2805f7e0f1c2de0af34,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
0a21aeab196dff1dd070dd6fc7e9a4e0,TEDxDelhiSalon,India,New delhi,13-9-17
770dfaa7041c6bbbaa5a0c6c885a2188,TEDxMarseille,UnitedStates,Marseille,28-10-17
d292cc16f706de5464043292c4ee6f1b,TEDxTiburtinoLive,Italy,Roma,27-04-17
22f1d4ce494c126e00647b9934878fec,TEDxDeerPark,UnitedStates,NewYork,11-02-17
3db3f30f5e18188a330c58c1a1b9801c,TEDxDelhiSalon,India,New delhi,13-9-17
c2d2a71a5888c873a4f6c1c39cf1c5e8,TEDxSheffieldHallamUniversity,United Kingdom,Sheffield,25-02-17
60e78483e406c17d0780c779fff5eb91,TEDxMoosach,Germany,Munchen,18-12-17
89005b9c27378ccf7afddb715039672d,TEDxKreuzberg,Germany,Berlin,12-04-17
3261f492f20cea66ff7acfebe105c5a3,TEDxMoosach,Germany,Munchen,18-12-17
5c660938823beed777babc1e6b9749b6,TEDxMoosach,Germany,Munchen,18-12-17
fda281c0974b961d83195c7bbd62f79b,TEDxHKBU,China,Hong Kong,18-11-17
b5969f59ad80d068ccd04d777a3729ad,TEDxUniversityofMacau,China,Macao,21-01-17
86fdde954c266abb824ea9c3d3d9cae0,TEDxKreuzberg,Germany,Berlin,12-04-17
7e90c9c3ab16a1c630ee33d68387e3cc,TEDxSheffieldHallamUniversity,United Kingdom,Sheffield,25-02-17
ea41a2915ca01f01aada35df225f161e,TEDxHKBU,China,Hong Kong,18-11-17
0e9e1ae2484bfd687a597fe22cc20a7f,TEDxHKBU,China,Hong Kong,18-11-17
",Posted Nov 2013,https://www.ted",TEDxDeerPark,UnitedStates,NewYork,11-02-17
ebb305bd0173758ec17636c745e6b569,TEDxTiburtinoLive,Italy,Roma,27-04-17
9f91d71a41f8a9669a55e1ee5293773c,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
172740c72780a2d2862723f6a53937cc,TEDxHKBU,China,Hong Kong,18-11-17
ef9485decdd1412953a50ec96152728a,TEDxMoosach,Germany,Munchen,18-12-17
1d6014888fcacb5fcaaca9ee349ba813,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
06da64c414a3945e62d209c13a9e8f1c,TEDxYouth,Canada,Toronto,12-11-16
9c02cc0ab6ebf200e1bdf088260a866c,TEDxMoosach,Germany,Munchen,18-12-17
2a689862348f081c437578dbf79ff9d2,TEDxBergamo,Italy,Bergamo,14-05-17
6b930d5af6b62fa27dceb2787f8e3ec7,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
187b041cb1a46de796c7a4d7a3fcb7d7,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
e96159cd6a6f99e49ceda49be9931f7a,TEDxBergamo,Italy,Bergamo,14-05-17
8aeccf4bdb64b528ed0b85b67273d8d7,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
f35abdc44cca3e4a7ac9e7710dc8670c,TEDxYouth,Canada,Toronto,12-11-16
10a1eb77cd3dcef2d01b6fb759d32b96,TEDxMarseille,UnitedStates,Marseille,28-10-17
20bf4de21cffa83defadf732965cd781,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
29be51083ac8078ce81daf9e374d29ea,TEDxYouth,Canada,Toronto,12-11-16
b6fefd87af97773721b091f7fc464337,TEDxDeerPark,UnitedStates,NewYork,11-02-17
165516aaaa9508ba597cf8374d9a4047,TEDxHKBU,China,Hong Kong,18-11-17
ed28a737ecf097b2dcb22f46571b83f8,TEDxHKBU,China,Hong Kong,18-11-17
7dc076683370cae4541a6d389005129b,TEDxMoosach,Germany,Munchen,18-12-17
f6e0c71dfbfe31f2a8c6c00a47d3ce77,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
4d687409308b660094449d77cced2f50,TEDxHKBU,China,Hong Kong,18-11-17
40fdbb4f37fbad5c79d9547d48af8fe3,TEDxMarseille,UnitedStates,Marseille,28-10-17
26109b3c338156f635ea5550947e5567,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
796205b67832294342fc1746ef4ffd48,TEDxMarseille,UnitedStates,Marseille,28-10-17
da2f23a5b58268c5d97bd8cedceac6c5,TEDxYouth,Canada,Toronto,12-11-16
01f94388d4a5ae9112f2d7832afa081d,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
4ae82d783715c3d90778a5697bbfe8c2,TEDxHKBU,China,Hong Kong,18-11-17
aca504cc7efb1d2408286658e2de5799,TEDxMoosach,Germany,Munchen,18-12-17
8b53b20542aa6efc23e3cf9597631db3,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
2e140f890bf62a5d9a5c25dec007629b,TEDxMoosach,Germany,Munchen,18-12-17
319aa548c5fc239ca1b47df95be61e15,TEDxSheffieldHallamUniversity,United Kingdom,Sheffield,25-02-17
b57b60925b126045bb03bd060c7812d2,TEDxDeerPark,UnitedStates,NewYork,11-02-17
98bed8105e510179bc7606f5c8948e5c,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
c5ae49d9f618056d791af2fce0814e9c,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
3bf722cb6a6d6e7f33f93ebe6653f7d5,TEDxTiburtinoLive,Italy,Roma,27-04-17
transformative story in dance --,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
most powerful way to effect chan,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
"personal."",Posted Nov 2009,https",TEDxHKBU,China,Hong Kong,18-11-17
8823a0b0d797e6227a621651fd7666e3,TEDxDeerPark,UnitedStates,NewYork,11-02-17
be8eb5691a4e915cc5ff8efef72b3bb6,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
ab05692e9926b584234d2560cfb7c91f,TEDxSheffieldHallamUniversity,United Kingdom,Sheffield,25-02-17
373c854d08983efe3913d8b404ca35c1,TEDxTiburtinoLive,Italy,Roma,27-04-17
dd252fe6012b08d31db640ebbf1e743f,TEDxSheffieldHallamUniversity,United Kingdom,Sheffield,25-02-17
4a423c41e40c8773358d3c6b2d578084,TEDxBergamo,Italy,Bergamo,14-05-17
3b4aef1641b71999876212acc8114c85,TEDxYouth,Canada,Toronto,12-11-16
45313ee0c5fcae69be889c2ed676d316,TEDxBergamo,Italy,Bergamo,14-05-17
